UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,ambient_temp_c,factory_load_pct,humidity_pct
6044,M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0,2023-09-09 19:00:00,6.5824568023479655,47.48018867459352,41.11743826554071
6045,M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,2023-09-09 20:00:00,5.344934412456505,47.889073836505204,43.43948809375562
6046,L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0,2023-09-09 21:00:00,4.142110382962214,49.4774163897521,38.69822417170814
6047,L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,2023-09-09 22:00:00,5.142723361153929,46.833155446803595,46.115507146844884
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,2023-09-09 23:00:00,6.909331499845117,58.08835982129134,40.45185456334649
6049,M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,2023-09-10 00:00:00,5.571157846454112,76.8121551224423,29.99300476774403
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,2023-09-10 01:00:00,4.789363799428514,59.66960581001265,32.42420111310362
6051,M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0,2023-09-10 02:00:00,5.254846155794184,83.7928473267164,40.222258685683855
6052,L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,2023-09-10 03:00:00,4.091980705695188,79.34252253700687,38.88451662943566
6053,L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,2023-09-10 04:00:00,4.98228181023964,79.59945518772498,40.49980226870349
6054,L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,2023-09-10 05:00:00,4.238885895503856,88.0030387992985,28.40399494155879
6055,H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,2023-09-10 06:00:00,7.898681477635927,74.00530589883641,36.125241888796666
6056,L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,2023-09-10 07:00:00,3.3481407564757246,89.40940864551357,33.353185370535066
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,2023-09-10 08:00:00,2.4015197574482046,80.77382652009486,31.572642298317014
6058,L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,2023-09-10 09:00:00,4.995535338932966,81.62395896388446,37.18966014314684
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,2023-09-10 10:00:00,7.168259752345288,62.495425918275615,38.88374980921048
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,2023-09-10 11:00:00,5.669429232166591,79.25400068459201,31.974420246274917
6061,L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,2023-09-10 12:00:00,4.338563179453349,68.43997647238668,36.73853740649492
6062,H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,2023-09-10 13:00:00,5.348113865807368,54.895328391030986,37.94674254719501
6063,M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,2023-09-10 14:00:00,5.0983811099541905,48.0301853542776,30.0640772203706
6064,L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,2023-09-10 15:00:00,4.263555083597026,37.10296968181251,43.67443987452279
6065,L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,2023-09-10 16:00:00,5.94349769213987,24.93144962382402,39.79890632628331
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,2023-09-10 17:00:00,6.009219394858946,38.15714504460615,36.93405615876071
6067,L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,2023-09-10 18:00:00,2.825109515654547,36.48029716650412,34.010035249275745
6068,L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,2023-09-10 19:00:00,3.646628984240057,41.365577444939234,39.51235587492984
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,2023-09-10 20:00:00,5.3054703000494055,33.24672087286556,35.55054579953523
6070,L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,2023-09-10 21:00:00,7.873818010134178,50.4888640132861,33.513198205413445
6071,L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,2023-09-10 22:00:00,4.61181440826003,53.09575325373832,34.151301902215444
6072,M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,2023-09-10 23:00:00,9.213279334817486,52.97137747896027,40.096876464847455
6073,M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,2023-09-11 00:00:00,1.5790074436814603,64.96129359470783,37.30373978673571
6074,M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,2023-09-11 01:00:00,1.718799277920657,70.38339361232092,41.603491261226154
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,2023-09-11 02:00:00,5.385596898666606,74.923567484654,32.98613208716223
6076,L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,2023-09-11 03:00:00,6.775405426634896,76.30817228156104,43.08380201695861
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,2023-09-11 04:00:00,8.058175139333173,81.54568471869582,34.06837929022754
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,2023-09-11 05:00:00,6.206398753910862,91.03128900468901,34.595699010143385
6079,L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,2023-09-11 06:00:00,7.437714793453831,86.44641959165614,34.58144927081294
6080,M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,2023-09-11 07:00:00,6.460484132742603,84.66485012302455,34.6224453616594
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,2023-09-11 08:00:00,8.562663448497954,66.92339799202603,33.59476288025418
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,2023-09-11 09:00:00,7.99931470288438,61.2465276072176,39.0107798830479
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,2023-09-11 10:00:00,6.033137431965537,61.56240568106824,43.23880313675771
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,2023-09-11 11:00:00,5.021160998375723,64.3730147957653,35.079478617431256
6085,M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,2023-09-11 12:00:00,6.847335020877137,60.01412965967835,37.8819670505436
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,2023-09-11 13:00:00,8.696623773539557,59.40336422520791,38.405797679910165
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,2023-09-11 14:00:00,4.574093828503032,49.516905015449844,36.66265921097981
6088,M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,2023-09-11 15:00:00,8.744204510811366,53.24979784262844,36.05746092110624
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,2023-09-11 16:00:00,5.396819866354988,35.2137367788131,39.44340617197589
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,2023-09-11 17:00:00,6.517204943021394,45.89830039581383,32.469604918414554
6091,L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,2023-09-11 18:00:00,6.29026376369707,42.97087795037647,44.710467594954665
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,2023-09-11 19:00:00,5.217685981647678,37.418235391627135,41.18825704689639
6093,L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,2023-09-11 20:00:00,4.892541667975701,23.834415738415235,41.12401381949294
6094,L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,2023-09-11 21:00:00,8.528137289003347,48.95423332966974,35.00540013355389
6095,M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,2023-09-11 22:00:00,3.007463583386163,43.9057549127445,35.824617638952404
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,2023-09-11 23:00:00,6.9688980373466425,40.266441419785615,32.70961809832154
6097,M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,2023-09-12 00:00:00,2.9807254032389126,62.38901662808843,42.7140537616059
6098,H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,2023-09-12 01:00:00,2.766896621477505,66.08304565102193,33.85345861190361
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,2023-09-12 02:00:00,7.7232895763315295,63.06585470962844,33.13551105381974
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,2023-09-12 03:00:00,9.490499413141864,62.602272485582475,41.99934670900105
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,2023-09-12 04:00:00,6.284810512719865,61.58827478118572,39.10621480564218
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,2023-09-12 05:00:00,6.214788957737884,84.0489649253603,45.482078633827456
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,2023-09-12 06:00:00,9.079217914329995,64.42753045019766,38.47444597227276
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,2023-09-12 07:00:00,6.678872022759107,76.68669044441309,30.20072281918513
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,2023-09-12 08:00:00,4.650208039588485,78.81716721563016,48.083812595709745
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,2023-09-12 09:00:00,4.654768821076661,76.90406169544704,37.95805683905919
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,2023-09-12 10:00:00,2.3273518544172944,73.13993492154312,36.83557913821155
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,2023-09-12 11:00:00,3.740282099454828,56.47594829563182,41.54933625288759
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,2023-09-12 12:00:00,5.585322048962599,70.38134788526924,29.34490554129972
6110,M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,2023-09-12 13:00:00,8.784685280468466,49.738124732334924,36.43820561106192
6111,L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,2023-09-12 14:00:00,0.6920292619997559,43.41173941131122,29.93185107223719
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,2023-09-12 15:00:00,4.59012010456613,52.18300076996809,28.438228533890804
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,2023-09-12 16:00:00,8.602011952111942,44.68068818900711,37.75922318902446
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,2023-09-12 17:00:00,-0.4283628803078674,45.93928382166146,38.134036900228736
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,2023-09-12 18:00:00,4.870371389336038,44.67667305051958,34.15876855017316
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,2023-09-12 19:00:00,1.3571317759011015,31.434110439726773,31.196101031306508
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,2023-09-12 20:00:00,5.327192124236442,42.00471563012713,34.62511457898216
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,2023-09-12 21:00:00,4.394652929369867,50.689085413198285,37.073624587921834
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,2023-09-12 22:00:00,2.4810063781422427,45.787046774734065,32.0893219210892
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,2023-09-12 23:00:00,5.062177765775446,67.00942348308897,39.46256848564552
6121,M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,2023-09-13 00:00:00,5.614568718953613,48.44058971474668,31.201812602090147
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,2023-09-13 01:00:00,3.2681145280435246,65.96555965160796,36.594781386241884
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,2023-09-13 02:00:00,6.74567745966373,54.99847490716779,30.833512997684576
6124,L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,2023-09-13 03:00:00,4.502497263024885,71.18413749466944,37.91718597139182
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,2023-09-13 04:00:00,6.773979210447216,81.35118768779229,29.322767587858152
6126,L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,2023-09-13 05:00:00,4.374393072319658,73.76265230863602,38.29061790432398
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,2023-09-13 06:00:00,6.158767643328911,71.98545748411462,35.74850440141478
6128,L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,2023-09-13 07:00:00,1.9899184280903883,86.18819528214267,37.40007174577937
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,2023-09-13 08:00:00,6.280196778017764,53.621878342489126,34.18610480266068
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,2023-09-13 09:00:00,5.958411653951125,67.35323441647867,48.300740318704584
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,2023-09-13 10:00:00,2.632483530049253,75.0195668009139,28.437765847590143
6132,H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,2023-09-13 11:00:00,3.2617237550546023,67.48267839756728,38.60956363568248
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,2023-09-13 12:00:00,1.1796983124658507,50.76443392248835,30.544731542862007
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,2023-09-13 13:00:00,6.027638714806856,56.56917909165051,31.995180313125996
6135,L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,2023-09-13 14:00:00,5.132884162963418,50.07760417681998,34.66674341528101
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,2023-09-13 15:00:00,7.310497287572799,48.99018469550699,31.302203308530533
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,2023-09-13 16:00:00,4.81129217295775,67.4476951195188,35.25893685933375
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,2023-09-13 17:00:00,5.324938420433745,36.137689660431626,37.03071806969058
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,2023-09-13 18:00:00,4.075199799217877,37.621766157496126,42.834116902419574
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,2023-09-13 19:00:00,8.2064079204545,55.69792231278037,33.37865367788369
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,2023-09-13 20:00:00,4.701317507247223,46.85555063609677,38.80455856768731
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,2023-09-13 21:00:00,7.213083451185544,39.029966267168625,39.711279490071746
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,2023-09-13 22:00:00,7.985412427672197,45.80436670473032,33.86290035775473
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,2023-09-13 23:00:00,5.705460287496878,51.18967756451511,40.51378817388727
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,2023-09-14 00:00:00,5.000187755221362,62.63850812615712,37.670854743274624
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,2023-09-14 01:00:00,3.5235165417329384,64.50781400898208,35.6522376181089
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,2023-09-14 02:00:00,0.4471454138854387,78.7980096170357,31.85287908340006
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,2023-09-14 03:00:00,4.333933707754629,76.21361675395377,37.79365456068115
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,2023-09-14 04:00:00,1.0346477234148654,82.3573497858477,32.42574914645951
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,2023-09-14 05:00:00,7.458613314533993,70.1306779949794,37.80297387781856
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,2023-09-14 06:00:00,7.690437781535724,77.80317813903956,33.51938802666095
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,2023-09-14 07:00:00,5.057430577689108,74.86245129098184,41.28687826766563
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,2023-09-14 08:00:00,5.429812875322617,63.187022150397105,38.25843797656353
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,2023-09-14 09:00:00,6.743915194573806,64.97992792977126,36.46461612471393
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,2023-09-14 10:00:00,7.1294560493142125,68.15911185586516,32.3326046229774
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,2023-09-14 11:00:00,4.713659051155314,82.02695154189486,32.14534648492864
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,2023-09-14 12:00:00,5.271442714586133,65.14592368707342,35.29695650758996
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,2023-09-14 13:00:00,7.080471086755557,57.426209692823825,29.00394657878185
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,2023-09-14 14:00:00,7.474381346256546,29.03436691357995,30.363380494467343
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,2023-09-14 15:00:00,4.553279743606218,48.94996313490364,28.248466095411068
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,2023-09-14 16:00:00,1.9304529034479199,31.264588624419357,36.3070894579153
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,2023-09-14 17:00:00,5.645653454622544,27.44653288803439,34.2505295882933
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,2023-09-14 18:00:00,4.246325632031614,49.99780835363987,23.090149548927016
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,2023-09-14 19:00:00,4.377576893107438,44.272652151205726,35.40030369915491
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,2023-09-14 20:00:00,4.095595944996328,24.956796733183026,32.26510123014088
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,2023-09-14 21:00:00,2.904513332939893,48.901830582618516,40.22267806797956
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,2023-09-14 22:00:00,7.270218796411935,41.630463309919215,45.69073940731771
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,2023-09-14 23:00:00,3.0498875305637148,56.667856455626215,35.55522877500161
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,2023-09-15 00:00:00,6.447330627116167,70.253258710027,31.387832215245105
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,2023-09-15 01:00:00,7.28138134634671,62.74315268454224,36.44728769173093
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,2023-09-15 02:00:00,5.768135680799099,61.191903663819694,40.503231301737145
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,2023-09-15 03:00:00,8.654496963066222,85.37527250954889,32.82940537044804
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,2023-09-15 04:00:00,9.38720939877727,80.32568448060375,38.12637731029002
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,2023-09-15 05:00:00,10.276074574410076,70.77903376778212,41.2632331711136
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,2023-09-15 06:00:00,5.445856527489168,98.2378525497827,42.06158443477293
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,2023-09-15 07:00:00,5.503947861126441,72.36359859879225,26.70811316004329
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,2023-09-15 08:00:00,5.784026765915833,75.85782705641536,33.25298224014643
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,2023-09-15 09:00:00,4.025561197216378,78.84443210739268,30.239416253889402
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,2023-09-15 10:00:00,4.553328619661729,71.81993725630686,26.222621664860345
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,2023-09-15 11:00:00,9.10038139823809,74.03041952604545,28.573478298171047
6181,L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,2023-09-15 12:00:00,3.0978970286209395,48.14509359480457,36.296333596683894
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,2023-09-15 13:00:00,10.150102451854664,48.01357529757986,35.13373849070754
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,2023-09-15 14:00:00,6.05036587185344,54.17196447642137,47.388789310919094
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,2023-09-15 15:00:00,5.5054076293293255,45.50305780734024,41.23603613761409
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,2023-09-15 16:00:00,5.887282623628086,44.298156520815,36.31000977153098
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,2023-09-15 17:00:00,-0.8878451171908326,42.60707973240397,34.10597183151223
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,2023-09-15 18:00:00,4.534764334184206,53.78992897467424,38.52248351114937
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,2023-09-15 19:00:00,6.455346788375249,42.1521873566938,33.538878434435475
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,2023-09-15 20:00:00,6.918591332469349,50.08293345220496,35.71184143947919
6190,M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,2023-09-15 21:00:00,3.722079009171792,43.77727753339318,51.91126016194193
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,2023-09-15 22:00:00,4.3696607641152365,56.46801474072814,38.69103397227189
6192,H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,2023-09-15 23:00:00,3.3876888473630906,44.89689702267355,42.3351781022482
6193,L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,2023-09-16 00:00:00,5.090310651453327,60.02516674915527,35.644117073247244
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,2023-09-16 01:00:00,8.667854440597004,57.7798612960977,40.37929998780066
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,2023-09-16 02:00:00,6.793646244098777,62.91360507839658,38.96081232766399
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,2023-09-16 03:00:00,5.386251561547246,82.38592835711418,40.42687010789119
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,2023-09-16 04:00:00,4.944261827785519,88.34159003806317,47.15790591395001
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,2023-09-16 05:00:00,2.639422124836781,73.68226592248737,37.329805155297635
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,2023-09-16 06:00:00,7.462398542597592,82.30229361865241,38.62785928746962
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,2023-09-16 07:00:00,9.89066971821212,70.8556590748409,36.423636264170504
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,2023-09-16 08:00:00,4.905781221021698,55.4151346457532,43.929478471416324
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,2023-09-16 09:00:00,3.5558796054837094,70.37370230328905,33.568117513870945
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,2023-09-16 10:00:00,1.2857764327985501,69.75399227987849,42.054731257618315
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,2023-09-16 11:00:00,6.746623928741439,68.40777079250401,44.965062561942915
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,2023-09-16 12:00:00,6.638680280485001,55.64082027845197,32.02770341120881
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,2023-09-16 13:00:00,2.2720411872271273,62.988402773875855,42.358107594473104
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,2023-09-16 14:00:00,4.475367001532002,60.71871226885915,48.240449081109276
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,2023-09-16 15:00:00,7.593323417974473,48.1233063446585,35.84290191551894
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,2023-09-16 16:00:00,8.618997046628028,38.31902973113878,47.48625964606003
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,2023-09-16 17:00:00,2.2797841080486094,37.33717146429605,39.072529969408286
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,2023-09-16 18:00:00,6.235980146856781,38.64047749985101,35.96845967410389
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,2023-09-16 19:00:00,5.212204222974282,21.807370852730983,43.16241250975466
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,2023-09-16 20:00:00,5.962050745473955,40.96656361301399,38.093733697853196
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,2023-09-16 21:00:00,7.055644167904314,38.55274423247579,38.439615368298135
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,2023-09-16 22:00:00,7.868323770184631,52.427445449041564,36.98037054803035
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,2023-09-16 23:00:00,4.7555921901842435,56.617489112200396,40.94306200454392
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,2023-09-17 00:00:00,3.4447671527557358,61.79996744708217,43.24761995098985
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,2023-09-17 01:00:00,6.818706430987717,73.78618167668836,39.298081445233535
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,2023-09-17 02:00:00,4.280693726585918,95.29531847078644,37.405828617181555
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,2023-09-17 03:00:00,5.983254970442863,71.81026570910136,42.1556495096213
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,2023-09-17 04:00:00,4.977685552175104,73.58407467756959,26.146085122750232
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,2023-09-17 05:00:00,4.964231749719677,76.60712366779302,38.42566737920255
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,2023-09-17 06:00:00,6.821121664404901,77.27822361860241,44.25947976163794
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,2023-09-17 07:00:00,6.006935773844779,74.20331917463109,34.2747457723854
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,2023-09-17 08:00:00,3.56222237283433,90.41348116636492,49.18359841339532
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,2023-09-17 09:00:00,8.823207625122379,56.79537330623077,48.26259874483422
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,2023-09-17 10:00:00,7.108765791926604,90.81872956188789,42.24860902029613
